104002774,2,"excavator",n,2,0
104002774,3,"digger",n,2,0
104002774,4,"shovel",n,4,0
104003013,1,"power station",n,1,0
104003013,2,"power plant",n,1,1
104003013,3,"powerhouse",n,3,0
104003207,1,"power steering",n,1,0
104003207,2,"power-assisted steering",n,1,0
104003385,1,"power system",n,1,0
104003385,2,"power grid",n,1,0
104003385,3,"grid",n,2,0
104003632,1,"power takeoff",n,1,0
104003632,2,"PTO",n,1,0
104003842,1,"power tool",n,1,3
104004103,1,"practice range",n,1,0
104004233,1,"praetorium",n,1,0
104004233,2,"pretorium",n,1,0
104004338,1,"pravastatin",n,1,0
104004338,2,"Pravachol",n,1,0
104004552,1,"prayer rug",n,1,0
104004552,2,"prayer mat",n,1,0
104004691,1,"prayer shawl",n,1,0
104004691,2,"tallith",n,1,0
104004691,3,"tallis",n,2,0
104004883,1,"prazosin",n,1,0
104004883,2,"Minipress",n,1,0
104005031,1,"precipitator",n,1,0
104005031,2,"electrostatic precipitator",n,1,0
104005031,3,"Cottrell precipitator",n,1,0
104005225,1,"predictor",n,3,0
104005422,1,"prefab",n,1,0
104005518,1,"presbytery",n,1,0
104005638,1,"prescription drug",n,1,0
104005638,2,"prescription",n,2,1
104005638,3,"prescription medicine",n,1,0
104005638,4,"ethical drug",n,1,0
104005979,1,"presence chamber",n,1,0
104006121,1,"presidio",n,1,0
104006350,1,"press",n,7,0
104006350,2,"mechanical press",n,1,0
104006669,1,"press",n,3,1
104006669,2,"printing press",n,1,0
104006838,1,"press",n,6,0
104006950,1,"press box",n,1,0
104007074,1,"press gallery",n,1,0
104007225,1,"pressing",n,2,0
104007356,1,"press of sail",n,1,0
104007356,2,"press of canvas",n,1,0
104007490,1,"pressure cabin",n,1,0
104007623,1,"pressure cooker",n,1,0
104007755,1,"pressure dome",n,1,1
104007857,1,"pressure gauge",n,1,0
104007857,2,"pressure gage",n,1,0
104008019,1,"pressurized water reactor",n,1,0
104008019,2,"PWR",n,1,0
104008203,1,"pressure suit",n,1,0
104008384,1,"preventive",n,1,0
104008384,2,"preventative",n,1,0
104008384,3,"prophylactic",n,1,0
104008620,1,"pricket",n,1,0
104008729,1,"prie-dieu",n,1,1
104008810,1,"primaquine",n,1,0
104008894,1,"Primaxin",n,1,0
104008987,1,"primary coil",n,1,0
104008987,2,"primary winding",n,1,0
104008987,3,"primary",n,4,0
104009289,1,"primidone",n,1,0
104009289,2,"Mysoline",n,1,0
104009468,1,"primitivism",n,2,0
104009599,1,"Primus stove",n,1,0
104009599,2,"Primus",n,2,0
104009717,1,"Prince Albert",n,2,0
104009811,1,"Princeton University",n,1,0
104009811,2,"Princeton",n,2,0
104009955,1,"print",n,2,2
104010232,1,"print",n,6,0
104010358,1,"print",n,5,0
104010475,1,"print buffer",n,1,0
104010586,1,"printed circuit",n,1,0
104010851,1,"printer",n,3,0
104010851,2,"printing machine",n,1,0
104011143,1,"printer",n,2,0
104011366,1,"printer cable",n,1,0
104011466,1,"print shop",n,1,2
104011466,2,"printing shop",n,1,0
104011573,1,"priory",n,1,0
104011716,1,"prism",n,2,0
104011716,2,"optical prism",n,1,0
104012006,1,"prison",n,1,3
104012006,2,"prison house",n,2,0
104012288,1,"prison camp",n,1,1
104012288,2,"internment camp",n,1,0
104012288,3,"prisoner of war camp",n,1,0
104012288,4,"POW camp",n,1,0
104012443,1,"privateer",n,2,0
104012603,1,"private line",n,1,0
104012706,1,"privet hedge",n,1,0
104012787,1,"probe",n,2,0
104012960,1,"probenecid",n,1,0
104013103,1,"procaine",n,1,0
104013103,2,"Ethocaine",n,1,0
104013329,1,"procaine hydrochloride",n,1,0
104013329,2,"novocaine",n,1,0
104013329,3,"Novocain",n,1,0
104013502,1,"procarbazine",n,1,0
104013615,1,"prochlorperazine",n,1,0
104013791,1,"proctoscope",n,1,0
104013886,1,"procyclidine",n,1,0
104013886,2,"Kemadrin",n,1,0
104014040,1,"prod",n,2,0
104014040,2,"goad",n,1,1
104014270,1,"product",n,2,25
104014270,2,"production",n,3,6
104014761,1,"production line",n,1,0
104014761,2,"assembly line",n,1,1
104014761,3,"line",n,30,0
104015010,1,"projectile",n,1,2
104015010,2,"missile",n,2,4
104015323,1,"projection",n,4,1
104015758,1,"projection",n,8,0
104015928,1,"projector",n,2,0
104016177,1,"projector",n,1,0
104016299,1,"prolonge",n,1,0
104016433,1,"prolonge knot",n,1,0
104016433,2,"sailor's breastplate",n,1,0
104016581,1,"promenade",n,2,0
104016581,2,"mall",n,1,0
104016724,1,"promethazine",n,1,0
104016724,2,"Phenergan",n,1,0
104016942,1,"prompt box",n,1,0
104016942,2,"prompter's box",n,1,0
104017155,1,"prompter",n,2,0
104017155,2,"autocue",n,1,0
104017303,1,"prong",n,1,0
104017506,1,"proof",n,5,0
104017618,1,"prop",n,1,1
104017785,1,"propanolol",n,1,0
104017785,2,"Inderal",n,1,0
104017985,1,"propellant explosive",n,1,0
104017985,2,"impulse explosive",n,1,0
104018203,1,"propeller",n,1,1
104018203,2,"propellor",n,1,0
104018460,1,"propeller plane",n,1,0
104018636,1,"property",n,5,0
104018636,2,"prop",n,2,0
104018858,1,"propjet",n,1,0
104018858,2,"turboprop",n,1,0
104018858,3,"turbo-propeller plane",n,1,0
104019041,1,"proportional counter tube",n,1,0
104019041,2,"proportional counter",n,1,0
104019228,1,"propoxyphene",n,1,0
104019228,2,"propoxyphene hydrochloride",n,1,0
104019228,3,"Darvon",n,1,0
104019436,1,"propulsion system",n,1,0
104019552,1,"proscenium",n,2,0
104019552,2,"proscenium wall",n,1,0
104019738,1,"proscenium",n,1,0
104019738,2,"apron",n,3,0
104019738,3,"forestage",n,1,0
104019976,1,"proscenium arch",n,1,0
104020105,1,"prosthesis",n,1,0
104020105,2,"prosthetic device",n,1,0
104020369,1,"protease inhibitor",n,1,0
104020369,2,"PI",n,5,0
104020673,1,"protective covering",n,1,0
104020673,2,"protective cover",n,1,0
104020673,3,"protection",n,2,5
104021598,1,"protective garment",n,1,0
104022046,1,"proteosome vaccine",n,1,0
104022046,2,"proteosome",n,1,0
104022180,1,"proton accelerator",n,1,0
104022302,1,"protractor",n,1,0
104022409,1,"protriptyline",n,1,0
104022527,1,"proving ground",n,1,1
104022634,1,"pruner",n,2,0
104022634,2,"pruning hook",n,1,0
104022634,3,"lopper",n,1,0
104022873,1,"pruning knife",n,1,0
104022970,1,"pruning saw",n,1,0
104023078,1,"pruning shears",n,1,0
104023240,1,"psaltery",n,1,0
104023413,1,"psilocybin",n,1,0
104023413,2,"psilocin",n,1,0
104023531,1,"psychoactive drug",n,1,2
104023531,2,"mind-altering drug",n,1,0
104023531,3,"consciousness-altering drug",n,1,0
104023531,4,"psychoactive substance",n,1,0
104023823,1,"psychotropic agent",n,1,0
104023965,1,"psychrometer",n,1,0
104024201,1,"PT boat",n,1,0
104024201,2,"mosquito boat",n,1,0
104024201,3,"mosquito craft",n,1,0
104024201,4,"motor torpedo boat",n,1,0
104024387,1,"p-type semiconductor",n,1,0
104024549,1,"public address system",n,1,0
104024549,2,"P.A. system",n,1,0
104024549,3,"PA system",n,1,2
104024549,4,"P.A.",n,1,0
104024549,5,"PA",n,5,0
104024793,1,"public house",n,1,0
104024793,2,"pub",n,1,0
104024793,3,"saloon",n,2,2
104024793,4,"pothouse",n,1,0
104024793,5,"gin mill",n,1,0
104024793,6,"taphouse",n,1,0
104025061,1,"public toilet",n,1,0
104025061,2,"comfort station",n,1,0
104025061,3,"public convenience",n,1,0
104025061,4,"convenience",n,3,0
104025061,5,"public lavatory",n,1,0
104025061,6,"restroom",n,1,0
104025061,7,"toilet facility",n,1,0
104025061,8,"wash room",n,1,0
104025345,1,"public transit",n,1,1
104025495,1,"public transport",n,1,0
104025729,1,"public works",n,1,0
104025935,1,"puck",n,2,0
104025935,2,"hockey puck",n,1,0
104026090,1,"pull",n,4,1
104026275,1,"pullback",n,1,0
104026275,2,"tieback",n,1,0
104026481,1,"pull chain",n,1,0
104026692,1,"pulley",n,1,3
104026692,2,"pulley-block",n,1,0
104026692,3,"pulley block",n,1,0
104026692,4,"block",n,8,0
104027011,1,"pull-in",n,1,0
104027011,2,"pull-up",n,1,0
104027138,1,"pull-off",n,1,0
104027138,2,"rest area",n,1,0
104027138,3,"rest stop",n,1,0
104027138,4,"layby",n,1,0
104027138,5,"lay-by",n,1,0
104027306,1,"Pullman",n,1,0
104027306,2,"Pullman car",n,1,0
104027422,1,"pullover",n,1,0
104027422,2,"slipover",n,1,0
104027558,1,"pull-through",n,1,0
104027756,1,"pulse counter",n,1,0
104027897,1,"pulse generator",n,1,1
104028098,1,"pulse timing circuit",n,1,1
104028192,1,"pump",n,1,4
104028726,1,"pump",n,3,0
104028828,1,"pump action",n,1,0
104028828,2,"slide action",n,1,1
104029102,1,"pump house",n,1,0
104029102,2,"pumping station",n,1,0
104029260,1,"pump room",n,1,0
104029415,1,"pump-type pliers",n,1,0
104029513,1,"pump well",n,1,0
104029643,1,"punch",n,3,0
104029643,2,"puncher",n,3,0
104029816,1,"punchboard",n,1,0
104030089,1,"punch bowl",n,1,0
104030202,1,"punched card",n,1,0
104030202,2,"punch card",n,1,0
104030202,3,"Hollerith card",n,1,0
104030356,1,"punching bag",n,2,0
104030356,2,"punch bag",n,1,0
104030356,3,"punching ball",n,1,0
104030356,4,"punchball",n,1,0
104030531,1,"punch pliers",n,1,0
104030668,1,"punch press",n,1,0
104030790,1,"puncture",n,2,0
104030970,1,"pung",n,1,0
104031070,1,"punkah",n,1,0
104031256,1,"punnet",n,1,0
104031377,1,"punt",n,2,0
104031524,1,"puppet",n,3,0
104031744,1,"puppet",n,1,1
104031744,2,"marionette",n,1,0
104031902,1,"pup tent",n,1,1
104031902,2,"shelter tent",n,1,0
104032027,1,"purdah",n,3,0
104032142,1,"purgative",n,1,0
104032142,2,"cathartic",n,1,0
104032142,3,"physic",n,1,0
104032142,4,"aperient",n,1,0
104032447,1,"purifier",n,1,0
104032574,1,"purl",n,2,0
104032574,2,"purl stitch",n,1,0
104032780,1,"purl",n,1,0
104032893,1,"purse",n,3,1
104032994,1,"purse seine",n,1,0
104033164,1,"purse string",n,1,0
104033289,1,"push-bike",n,1,0
104033394,1,"push broom",n,1,0
104033499,1,"push button",n,1,0
104033499,2,"push",n,4,0
104033499,3,"button",n,2,6
104033843,1,"push-button radio",n,1,0
104033980,1,"push-down storage",n,1,0
104033980,2,"push-down store",n,1,0
104033980,3,"stack",n,5,0
104034182,1,"pusher",n,4,0
104034182,2,"zori",n,1,0
104034296,1,"put-put",n,1,0
104034411,1,"puttee",n,1,0
104034550,1,"putter",n,2,0
104034550,2,"putting iron",n,1,0
104034697,1,"putty knife",n,1,0
104034791,1,"puzzle",n,2,0
104034948,1,"pyelogram",n,1,0
104035057,1,"pylon",n,2,0
104035057,2,"power pylon",n,1,0
104035240,1,"pylon",n,1,0
104035357,1,"pyocyanase",n,1,0
104035491,1,"pyocyanin",n,1,0
104035601,1,"Pyramid",n,3,0
104035601,2,"Great Pyramid",n,1,0
104035601,3,"Pyramids of Egypt",n,1,0
104035892,1,"pyramidal tent",n,1,0
104036017,1,"pyrilamine",n,1,0
104036123,1,"pyrograph",n,1,0
104036210,1,"pyrometer",n,1,3
104036389,1,"pyrometric cone",n,1,0
104036530,1,"pyrostat",n,1,0
104036637,1,"pyx",n,2,0
104036637,2,"pix",n,2,0
104036750,1,"pyx",n,1,0
104036750,2,"pix",n,1,0
104036750,3,"pyx chest",n,1,0
104036750,4,"pix chest",n,1,0
104036890,1,"pyxis",n,3,0
104036994,1,"quad",n,4,0
104036994,2,"quadrangle",n,2,0
104037131,1,"quad",n,3,0
104037131,2,"space",n,9,0
104037322,1,"quadrant",n,4,0
104037441,1,"quadraphony",n,1,0
104037441,2,"quadraphonic system",n,1,0
104037441,3,"quadriphonic system",n,1,0
104037642,1,"quadruplicate",n,1,0
104037846,1,"Quaker gun",n,1,0
104037957,1,"quarrel",n,2,0
104038076,1,"quarter",n,13,0
104038246,1,"quarterdeck",n,1,0
104038360,1,"quartering",n,2,0
104038525,1,"quartering",n,1,0
104038718,1,"quarterlight",n,1,0
104038868,1,"quarter plate",n,1,0
104038985,1,"quarterstaff",n,1,0
104039079,1,"quartz battery",n,1,0
104039079,2,"quartz mill",n,1,0
104039186,1,"quartz crystal",n,1,0
104039412,1,"quartz lamp",n,1,0
104039558,1,"quay",n,1,0
104039654,1,"Quebec Bridge",n,1,0
104039763,1,"queen",n,8,0
104039901,1,"queen",n,7,0
104040033,1,"queen post",n,1,0
104040123,1,"Queensboro Bridge",n,1,0
104040277,1,"quern",n,1,0
104040377,1,"quill",n,1,1
104040377,2,"quill pen",n,1,0
104040471,1,"quilt",n,1,1
104040471,2,"comforter",n,3,0
104040471,3,"comfort",n,6,0
104040471,4,"puff",n,4,0
104040738,1,"quilted bedspread",n,1,0
104040843,1,"quilting",n,2,0
104040953,1,"quilting",n,1,0
104041117,1,"quinacrine",n,1,0
104041117,2,"quinacrine hydrochloride",n,1,0
104041117,3,"mepacrine",n,1,0
104041117,4,"Atabrine",n,1,0
104041360,1,"quinidine",n,1,0
104041360,2,"Quinidex",n,1,0
104041360,3,"Quinora",n,1,0
104041562,1,"quinine",n,1,0
104041707,1,"quipu",n,1,0
104041873,1,"quirk",n,2,0
104041957,1,"quirk bead",n,1,0
104041957,2,"bead and quirk",n,1,0
104042110,1,"quirk molding",n,1,0
104042110,2,"quirk moulding",n,1,0
104042224,1,"quirt",n,1,7
104042312,1,"quiver",n,3,0
104042388,1,"quoin",n,2,0
104042388,2,"coign",n,2,0
104042388,3,"coigne",n,2,0
104042480,1,"quoin",n,1,0
104042480,2,"coign",n,1,0
104042480,3,"coigne",n,1,0
104042631,1,"quoit",n,1,0
104042779,1,"QWERTY keyboard",n,1,0
104042970,1,"R-2",n,1,0
104042970,2,"Mexican valium",n,1,0
104042970,3,"rophy",n,1,0
104042970,4,"rope",n,2,0
104042970,5,"roofy",n,1,0
104042970,6,"roach",n,3,0
104042970,7,"forget me drug",n,1,0
104042970,8,"circle",n,6,0
104043124,1,"rabato",n,1,0
104043124,2,"rebato",n,1,0
104043252,1,"rabbet",n,1,0
104043252,2,"rebate",n,2,0
104043439,1,"rabbet joint",n,1,0
104043552,1,"rabbit ears",n,1,0
104043696,1,"rabbit hutch",n,1,0
104043774,1,"raceabout",n,1,0
104043919,1,"racer",n,2,0
104043919,2,"race car",n,1,0
104043919,3,"racing car",n,1,0
104044101,1,"racetrack",n,1,0
104044101,2,"racecourse",n,1,0
104044101,3,"raceway",n,2,0
104044101,4,"track",n,4,1
104044349,1,"raceway",n,1,0
104044349,2,"race",n,6,0
104044440,1,"racing boat",n,1,0
104044585,1,"racing circuit",n,1,0
104044585,2,"circuit",n,6,0
104044707,1,"racing gig",n,1,0
104044814,1,"racing skiff",n,1,0
104044814,2,"single shell",n,1,0
104044916,1,"rack",n,5,0
104044916,2,"stand",n,5,2
104045203,1,"rack",n,1,5
104045517,1,"rack",n,4,0
104045517,2,"wheel",n,6,0
104045685,1,"rack and pinion",n,1,0
104045857,1,"racket",n,4,0
104045857,2,"racquet",n,1,0
104046218,1,"racquetball",n,1,0
104046324,1,"radar",n,1,11
104046324,2,"microwave radar",n,1,0
104046324,3,"radio detection and ranging",n,1,0
104046324,4,"radiolocation",n,1,0
104046723,1,"radial",n,1,0
104046723,2,"radial tire",n,1,0
104046723,3,"radial-ply tire",n,1,0
104046849,1,"radial engine",n,1,0
104046849,2,"rotary engine",n,2,0
104047016,1,"radiation pyrometer",n,1,0
104047235,1,"radiator",n,3,0
104047545,1,"radiator",n,2,0
104047719,1,"air conditioner",n,1,0
104047719,2,"A/C",n,1,0
104047719,3,"air-conditioner",n,1,0
104047920,1,"humidifier",n,1,0
104048114,1,"dehumidifier",n,1,0
104048323,1,"radiator cap",n,1,0
104048488,1,"radiator hose",n,1,0
104048624,1,"radio",n,3,6
104048624,2,"wireless",n,4,0
104048827,1,"radio antenna",n,1,0
104048827,2,"radio aerial",n,1,0
104049010,1,"radio beacon",n,2,0
104049010,2,"beacon",n,2,0
104049156,1,"radio chassis",n,1,0
104049284,1,"radio compass",n,1,0
104049438,1,"radiogram",n,2,0
104049438,2,"radiograph",n,1,0
104049438,3,"shadowgraph",n,1,0
104049438,4,"skiagraph",n,1,0
104049438,5,"skiagram",n,1,0
104049712,1,"radio interferometer",n,1,0
104049875,1,"radio link",n,1,0
104049875,2,"link",n,8,0
104050065,1,"radiometer",n,1,0
104050248,1,"radiomicrometer",n,1,0
104050348,1,"radiopharmaceutical",n,1,0
104050491,1,"radio-phonograph",n,1,0
104050491,2,"radio-gramophone",n,1,0
104050699,1,"radiophotograph",n,1,0
104050699,2,"radiophoto",n,1,0
104050813,1,"radio receiver",n,1,0
104050813,2,"receiving set",n,1,0
104050813,3,"radio set",n,1,0
104050813,4,"radio",n,2,8
104050813,5,"tuner",n,2,0
104050813,6,"wireless",n,3,0
104051199,1,"radio station",n,1,0
104051387,1,"radiotelegraph",n,2,0
104051387,2,"radiotelegraphy",n,2,0
104051387,3,"wireless telegraph",n,1,0
104051387,4,"wireless telegraphy",n,2,0
104051578,1,"radiotelephone",n,2,0
104051578,2,"radiophone",n,1,0
104051578,3,"wireless telephone",n,2,0
104051796,1,"radio telescope",n,1,1
104051796,2,"radio reflector",n,1,1
104052035,1,"radiotherapy equipment",n,1,0
104052165,1,"radio transmitter",n,1,1
104052335,1,"radome",n,1,0
104052335,2,"radar dome",n,1,0
104052477,1,"raft",n,1,2
104052724,1,"rafter",n,1,1
104052724,2,"balk",n,3,0
104052724,3,"baulk",n,3,0
104052867,1,"raft foundation",n,1,0
104052867,2,"raft",n,3,0
104052867,3,"mat",n,7,0
104053034,1,"rag",n,1,9
104053034,2,"shred",n,2,0
104053034,3,"tag",n,3,0
104053034,4,"tag end",n,1,0
104053034,5,"tatter",n,1,0
104053184,1,"ragbag",n,2,0
104053265,1,"rag doll",n,1,0
104053370,1,"raglan",n,1,0
104053493,1,"raglan sleeve",n,1,0
104053683,1,"rail",n,4,0
104053903,1,"rail",n,2,3
104054067,1,"rail fence",n,1,1
104054067,2,"split-rail fence",n,1,0
104054251,1,"railhead",n,1,1
104054403,1,"railhead",n,2,0
104054513,1,"railing",n,1,3
104054513,2,"rail",n,1,5
104054845,1,"railing",n,2,0
104054946,1,"railroad bed",n,1,0
104055061,1,"railroad flat",n,1,0
104055187,1,"railroad track",n,1,0
104055187,2,"railroad",n,2,0
104055187,3,"railway",n,2,1
104055553,1,"railroad tunnel",n,1,0
104055680,1,"railway",n,1,1
104055680,2,"railroad",n,1,13
104055680,3,"railroad line",n,1,0
104055680,4,"railway line",n,1,0
104055680,5,"railway system",n,1,1
104056091,1,"railway junction",n,1,0
104056210,1,"railway station",n,1,1
104056210,2,"railroad station",n,1,5
104056210,3,"railroad terminal",n,1,1
104056210,4,"train station",n,1,0
104056210,5,"train depot",n,1,0
104056415,1,"rain barrel",n,1,0
104056517,1,"raincoat",n,1,0
104056517,2,"waterproof",n,2,0
104056697,1,"rain gauge",n,1,0
104056697,2,"rain gage",n,1,0
104056697,3,"pluviometer",n,1,0
104056697,4,"udometer",n,1,0
104056865,1,"rain stick",n,1,0
104057178,1,"rake",n,3,0
104057425,1,"rake handle",n,1,0
104057522,1,"ram",n,4,0
104057712,1,"RAM disk",n,1,0
104058045,1,"ramekin",n,2,0
104058045,2,"ramequin",n,2,0
104058180,1,"ramipril",n,1,0
104058180,2,"Altace",n,1,0
104058381,1,"ramjet",n,1,0
104058381,2,"ramjet engine",n,1,0
104058381,3,"atherodyde",n,1,0
104058381,4,"athodyd",n,1,0
104058381,5,"flying drainpipe",n,1,0
104058551,1,"rammer",n,1,0
104058661,1,"ramp",n,1,2
104058661,2,"incline",n,2,1
104058817,1,"rampant arch",n,1,0
104058937,1,"rampart",n,1,2
104058937,2,"bulwark",n,1,0
104058937,3,"wall",n,8,0
104059347,1,"ramrod",n,1,4
104059458,1,"ramrod",n,3,0
104059554,1,"ranch",n,1,4
104059554,2,"spread",n,3,2
104059554,3,"cattle ranch",n,1,0
104059554,4,"cattle farm",n,1,0
104059770,1,"ranch house",n,1,3
104059869,1,"random-access memory",n,1,1
104059869,2,"random access memory",n,1,0
104059869,3,"random memory",n,1,1
104059869,4,"RAM",n,1,1
104059869,5,"read/write memory",n,1,0
104060330,1,"range",n,5,1
104060620,1,"rangefinder",n,1,0
104060620,2,"range finder",n,1,0
104060789,1,"range hood",n,1,0
104060879,1,"range pole",n,1,0
104060879,2,"ranging pole",n,1,0
104060879,3,"flagpole",n,1,0
104061107,1,"ranitidine",n,1,0
104061107,2,"Zantac",n,1,0
104061325,1,"rapid transit",n,1,1
104061325,2,"mass rapid transit",n,1,1
104061473,1,"rapier",n,1,0
104061473,2,"tuck",n,4,0
104061583,1,"rappee",n,1,0
104061678,1,"rariora",n,1,0
104061782,1,"rasp",n,2,0
104061782,2,"wood file",n,1,0
104061907,1,"raster",n,1,0
104062142,1,"rat",n,5,0
104062292,1,"ratchet",n,1,0
104062292,2,"rachet",n,1,0
104062292,3,"ratch",n,1,0
104062559,1,"ratchet wheel",n,1,0
104062707,1,"rathole",n,2,0
104062812,1,"rathskeller",n,1,0
104062973,1,"ratline",n,1,0
104062973,2,"ratlin",n,1,0
104063185,1,"rat-tail file",n,1,0
104063292,1,"rattan",n,3,0
104063292,2,"ratan",n,1,0
104063401,1,"rattle",n,2,0
104063525,1,"rattrap",n,3,0
104063603,1,"rattrap",n,2,0
104063711,1,"ravehook",n,1,0
104063830,1,"Rayleigh disk",n,1,0
104064044,1,"rayon",n,1,0
104064159,1,"razor",n,1,5
104064327,1,"razorblade",n,1,0
104064435,1,"razor edge",n,1,0
104064547,1,"reaction-propulsion engine",n,1,0
104064547,2,"reaction engine",n,1,0
104064785,1,"reaction turbine",n,1,0
104064958,1,"reactor",n,1,0
104065093,1,"reading lamp",n,1,0
104065208,1,"reading room",n,1,1
104065351,1,"read-only memory",n,1,0
104065351,2,"ROM",n,1,0
104065351,3,"read-only storage",n,1,0
104065351,4,"fixed storage",n,1,0
104065598,1,"read-only memory chip",n,1,0
104065706,1,"readout",n,3,0
104065706,2,"read-out",n,3,0
104065833,1,"read/write head",n,1,0
104065833,2,"head",n,27,0
104066033,1,"ready-made",n,1,0
104066269,1,"ready-to-wear",n,1,0
104066410,1,"real storage",n,1,0
104066511,1,"reamer",n,2,0
104066628,1,"reamer",n,1,0
104066628,2,"juicer",n,2,0
104066628,3,"juice reamer",n,1,0
104066813,1,"rear",n,5,0
104066813,2,"back",n,2,12
104067059,1,"rearview mirror",n,1,0
104067177,1,"rear window",n,1,3
104067310,1,"Reaumur thermometer",n,1,0
104067428,1,"reboxetine",n,1,0
104067428,2,"Edronax",n,1,0
104067560,1,"rebozo",n,1,0
104067759,1,"receiver",n,1,4
104067759,2,"receiving system",n,1,1
104068016,1,"receptacle",n,1,1
104068554,1,"receptacle",n,3,0
104068793,1,"reception desk",n,1,0
104068905,1,"reception room",n,1,1
104069081,1,"recess",n,4,0
104069081,2,"niche",n,3,1
104069291,1,"reciprocating engine",n,1,0
104069540,1,"recliner",n,1,0
104069540,2,"reclining chair",n,1,0
104069540,3,"lounger",n,2,0
104069756,1,"reconnaissance plane",n,1,0
104069919,1,"reconnaissance vehicle",n,1,0
104069919,2,"scout car",n,1,0
104070101,1,"restoration",n,6,0
104070266,1,"record changer",n,1,0
104070266,2,"auto-changer",n,1,0
104070266,3,"changer",n,2,0
104070485,1,"recorder",n,1,2
104070485,2,"recording equipment",n,1,0
104070485,3,"recording machine",n,1,0
104070773,1,"recording",n,1,14
104070980,1,"recording",n,3,0
104071219,1,"recording studio",n,1,1
104071325,1,"recording system",n,1,0
104071419,1,"record jacket",n,1,0
104071513,1,"record player",n,1,1
104071513,2,"phonograph",n,1,1
104071859,1,"record sleeve",n,1,0
104071859,2,"record cover",n,1,0
104071974,1,"recovery room",n,1,0
104072100,1,"recreational drug",n,1,0
104072244,1,"recreational facility",n,1,1
104072244,2,"recreation facility",n,1,0
104072384,1,"recreational vehicle",n,1,0
104072384,2,"RV",n,1,0
104072384,3,"R.V.",n,1,0
104072576,1,"recreation room",n,1,0
104072576,2,"rec room",n,1,0
104072744,1,"rectifier",n,1,2
104072901,1,"recycling bin",n,1,0
104073021,1,"recycling plant",n,1,0
104073135,1,"redbrick university",n,1,0
104073382,1,"red carpet",n,1,0
104073500,1,"redoubt",n,2,0
104073588,1,"redoubt",n,1,0
104073771,1,"reducer",n,2,0
104073879,1,"reduction gear",n,1,0
104074000,1,"reed",n,4,0
104074000,2,"vibrating reed",n,1,0
104074255,1,"reed pipe",n,1,0
104074343,1,"reed stop",n,1,0
104074465,1,"reef knot",n,1,0
104074465,2,"flat knot",n,1,0
104074584,1,"reel",n,3,0
104074770,1,"reel",n,1,3
104074930,1,"refectory",n,1,1
104075033,1,"refectory table",n,1,0
104075167,1,"refill",n,2,0
104075373,1,"refill",n,1,0
104075553,1,"refinery",n,1,0
104075713,1,"reflecting telescope",n,1,0
104075713,2,"reflector",n,2,1
104076088,1,"reflection",n,5,2
104076088,2,"reflexion",n,7,0
104076278,1,"reflectometer",n,1,0
104076388,1,"reflector",n,1,6
104076546,1,"reflex camera",n,1,0
104076694,1,"reflux condenser",n,1,0
104076889,1,"reformatory",n,1,0
104076889,2,"reform school",n,1,0
104076889,3,"training school",n,2,0
104077115,1,"reformer",n,2,0
104077319,1,"refracting telescope",n,1,0
104077527,1,"refractometer",n,1,0
104077657,1,"refrigeration system",n,1,0
104077839,1,"refrigerator",n,1,2
104077839,2,"icebox",n,1,3
104078076,1,"refrigerator car",n,1,0
104078214,1,"refuge",n,3,0
104078214,2,"sanctuary",n,2,0
104078214,3,"asylum",n,1,0
104078375,1,"regalia",n,1,0
104078505,1,"regimentals",n,1,0
104078648,1,"register",n,6,0
104078824,1,"register",n,5,0
104078988,1,"register",n,4,0
104079305,1,"regulator",n,1,1
104079663,1,"rein",n,1,5
104079923,1,"relaxant",n,1,0
104080072,1,"relay",n,5,0
104080072,2,"electrical relay",n,1,0
104080320,1,"release",n,1,6
104080537,1,"release",n,8,0
104080537,2,"button",n,6,0
104080659,1,"relic",n,1,2
104080781,1,"relief",n,10,0
104080781,2,"relievo",n,1,0
104080781,3,"rilievo",n,1,0
104080781,4,"embossment",n,2,0
104080781,5,"sculptural relief",n,1,0
104081060,1,"religious residence",n,1,0
104081060,2,"cloister",n,1,0
104081297,1,"reliquary",n,1,0
104081441,1,"remake",n,1,0
104081441,2,"remaking",n,1,0
104081594,1,"remedy",n,2,1
104081594,2,"curative",n,1,0
104081594,3,"cure",n,1,8
104081594,4,"therapeutic",n,1,0
104081988,1,"remise",n,1,0
104082075,1,"remote control",n,1,0
104082075,2,"remote",n,1,0
104082272,1,"remote-control bomb",n,1,0
104082403,1,"remote terminal",n,1,0
104082403,2,"link-attached terminal",n,1,0
104082403,3,"remote station",n,1,0
104082403,4,"link-attached station",n,1,0
104082580,1,"removable disk",n,1,0
104082727,1,"rendering",n,6,0
104082827,1,"rendering",n,5,0
104082925,1,"rep",n,2,0
104082925,2,"repp",n,1,0
104083028,1,"repair shop",n,1,0
104083028,2,"fix-it shop",n,1,0
104083164,1,"repeater",n,4,0
104083396,1,"repeating firearm",n,1,0
104083396,2,"repeater",n,3,0
104083545,1,"repertory",n,1,3
104083645,1,"replica",n,1,0
104083645,2,"replication",n,6,0
104083645,3,"reproduction",n,3,0
104083825,1,"repository",n,3,0
104083825,2,"monument",n,3,0
104083958,1,"representation",n,2,10
104084542,1,"reproducer",n,1,0
104084706,1,"rerebrace",n,1,0
104084706,2,"upper cannon",n,1,0
104084846,1,"rescue equipment",n,1,0
104085001,1,"research center",n,1,0
